,job,marital,education,default,housing,loan,contact,month,y,age,balance,day,duration,campaign
16668,6,2,2,0,0,0,1,7,0,39,1086,24,92,1
16669,1,0,3,0,1,0,1,7,0,35,945,24,188,1
16670,9,1,2,0,0,0,1,7,0,38,0,24,168,2
16671,1,2,1,1,1,0,2,7,0,37,0,24,305,1
16672,1,1,3,0,1,0,1,7,0,28,9664,24,497,2
16673,4,1,2,1,0,1,1,7,1,41,720,24,651,1
16674,4,0,2,0,1,1,1,7,0,31,-806,24,205,3
16675,6,0,2,0,0,1,2,7,0,50,26,24,179,4
16676,4,1,2,0,0,1,1,7,0,44,3348,24,504,2
16677,4,1,2,0,0,0,2,7,0,49,93,24,212,4
16678,3,1,3,0,1,0,1,7,0,29,0,24,36,1
16679,7,1,2,0,1,0,1,7,0,40,-345,24,39,2
16680,2,0,2,0,1,0,1,7,0,37,133,24,576,2
16681,7,1,2,0,1,1,1,7,0,49,86,24,92,2
16682,4,1,1,0,0,1,1,7,0,51,959,24,240,5
16683,2,1,2,0,1,1,1,7,0,34,945,24,181,1
16684,2,0,2,1,1,1,1,7,0,34,103,24,147,1
16685,4,1,2,0,1,0,1,7,0,32,2502,24,604,1
16686,4,1,2,0,1,0,2,7,0,52,3510,24,193,7
16687,1,1,3,0,1,0,1,7,0,54,0,24,140,2
16688,4,1,2,0,1,0,1,7,0,35,1290,24,211,1
16689,4,2,1,0,1,0,1,7,0,59,867,24,120,1
16690,1,1,3,0,1,0,1,7,0,29,1022,24,408,1
16691,2,1,3,0,1,0,1,7,0,31,6525,24,169,1
16692,1,2,3,0,1,0,1,7,1,33,990,24,1491,2
16693,2,0,2,0,0,0,1,7,0,28,1241,24,343,1
16694,9,1,1,0,0,0,1,7,0,35,3,24,90,1
16695,1,1,2,0,1,0,1,7,0,49,27,24,63,2
16696,2,0,2,0,0,1,1,7,0,35,1001,24,178,2
16697,1,0,3,0,1,0,2,7,0,36,124,24,308,4
16698,8,1,3,0,0,0,1,7,0,47,751,24,408,14
16699,6,0,2,0,0,0,2,7,0,36,1281,24,119,2
16700,2,1,0,0,1,0,1,7,0,47,751,24,99,1
16701,7,1,2,0,1,1,1,7,0,30,-68,24,78,1
16702,2,0,2,0,1,0,1,7,0,28,981,24,225,1
16703,2,2,3,0,1,0,1,7,0,50,1679,24,604,2
16704,4,1,2,0,1,1,1,7,0,35,0,24,250,1
16705,4,1,2,0,1,0,1,7,0,33,0,24,208,1
16706,4,2,2,0,1,1,1,7,0,48,271,24,23,1
16707,10,1,3,0,1,0,1,7,0,56,1922,24,247,2
16708,4,1,1,0,0,0,1,7,0,34,176,24,78,1
16709,1,1,3,1,1,1,1,7,0,45,-577,24,204,1
16710,4,1,0,0,0,0,1,7,0,39,0,24,90,3
16711,1,1,3,0,1,0,1,7,0,34,889,24,539,1
16712,1,0,3,0,0,1,1,7,0,32,597,24,869,1
16713,2,0,2,0,1,0,1,7,0,29,428,24,273,2
16714,6,1,2,0,1,0,1,7,0,37,352,24,107,2
16715,4,0,2,0,1,0,1,7,0,26,1292,24,48,4
16716,1,1,3,0,1,0,1,7,0,27,2729,24,218,2
16717,2,2,2,0,0,1,1,7,0,32,3717,24,91,1
16718,9,2,2,0,1,0,1,7,0,43,0,24,229,2
16719,8,1,3,0,0,0,1,7,0,33,277,24,57,2
16720,1,1,1,0,1,0,1,7,0,51,33,24,624,2
16721,4,1,2,0,1,0,1,7,0,45,2718,24,304,2
16722,6,0,2,0,1,0,1,7,0,30,2702,24,129,2
16723,2,1,2,0,0,1,1,7,0,38,69,24,915,2
16724,11,0,2,0,1,0,1,7,1,25,1747,24,903,1
16725,1,1,3,0,1,0,1,7,0,53,602,24,58,2
16726,3,1,2,0,0,0,2,7,0,43,0,24,122,12
16727,5,1,1,0,0,0,1,7,0,43,222,24,203,2
16728,6,2,2,0,1,0,1,7,1,45,59,24,873,8
16729,1,2,3,0,1,0,1,7,0,50,201,24,248,1
16730,7,1,2,0,0,1,1,7,0,33,930,24,149,2
16731,5,1,1,0,1,0,2,7,0,57,-64,24,147,1
16732,7,1,2,0,1,0,1,7,0,26,-16,24,1036,1
16733,2,0,2,0,0,0,1,7,1,25,4718,24,709,1
16734,1,2,2,0,1,0,1,7,0,46,145,24,72,5
16735,1,0,2,1,0,0,2,7,0,30,-985,24,28,4
16736,7,1,0,0,0,1,1,7,0,36,-19,24,185,1
16737,6,1,2,0,1,1,1,7,0,56,360,24,98,2
16738,2,2,2,0,1,1,1,7,0,50,-701,24,148,1
16739,4,1,0,0,0,0,1,7,0,47,2458,24,172,3
16740,3,2,2,0,0,0,1,7,0,52,7,24,150,5
16741,10,1,3,0,1,0,1,7,0,50,5260,24,51,2
16742,1,0,3,0,0,0,1,7,0,37,7612,24,1206,4
16743,1,1,3,0,0,0,1,7,0,30,14,24,90,2
16744,7,1,2,0,0,0,1,7,0,58,5567,24,1869,1
16745,4,1,2,0,1,0,2,7,0,39,334,24,575,4
16746,4,1,2,0,1,0,1,7,0,42,634,24,256,2
16747,1,1,3,0,1,1,1,7,0,36,268,24,823,1
16748,3,1,3,0,1,0,1,7,0,39,350,24,230,2
16749,4,1,1,0,1,0,1,7,0,52,134,24,81,3
16750,4,1,2,0,1,1,1,7,0,37,-59,24,56,1
16751,2,1,2,0,1,0,1,7,0,28,169,24,245,2
16752,4,1,2,0,1,1,1,7,0,28,214,24,332,3
16753,6,1,2,0,1,0,1,7,0,32,0,24,151,2
16754,6,2,2,0,1,0,1,7,0,30,78,24,132,1
16755,2,2,2,0,1,1,1,7,0,49,-39,24,147,3
16756,1,1,2,0,1,0,1,7,0,43,5,24,953,1
16757,2,2,3,0,1,0,1,7,0,59,3331,24,43,3
16758,4,0,2,0,0,0,1,7,0,29,223,24,1259,1
16759,4,1,2,0,1,0,1,7,0,29,658,24,267,1
16760,4,0,2,0,0,0,1,7,0,25,674,24,736,2
16761,7,0,2,0,1,0,1,7,0,31,0,24,362,1
16762,4,1,1,0,1,0,1,7,1,31,33,24,901,2
16763,4,2,1,0,1,0,1,7,0,32,-156,24,129,2
16764,3,1,1,0,1,0,1,7,0,46,8873,24,314,2
16765,7,1,1,0,1,0,1,7,0,30,-224,24,79,3
16766,4,2,2,0,0,0,1,7,0,47,506,24,134,1
16767,1,2,3,0,1,0,1,7,0,42,401,24,217,9
16768,4,1,2,0,1,1,1,7,0,41,2717,24,559,2
16769,2,1,3,0,1,0,1,7,0,31,162,24,141,11
16770,10,2,1,0,1,0,1,7,0,53,2253,24,135,1
16771,3,1,1,0,1,0,1,7,0,57,6,24,126,6
16772,2,1,2,0,1,0,2,7,0,60,0,24,101,14
16773,1,1,3,0,1,0,1,7,0,38,272,24,62,1
16774,4,1,1,0,0,0,1,7,0,48,595,24,464,1
16775,2,0,3,0,1,0,1,7,0,40,445,24,631,1
16776,1,1,3,0,1,0,1,7,0,39,63,24,203,1
16777,6,1,2,0,1,0,1,7,0,31,12,24,306,1
16778,6,1,3,0,0,0,1,7,0,33,640,24,318,1
16779,7,1,2,0,1,0,1,7,0,35,0,24,810,1
16780,1,1,2,0,1,0,1,7,0,41,3096,24,273,6
16781,1,1,3,0,1,0,2,7,0,33,7,24,780,1
16782,2,0,2,0,0,0,1,7,0,26,3382,24,844,5
16783,5,2,2,0,0,0,1,7,0,61,291,24,286,5
16784,2,0,2,0,1,0,1,7,0,34,347,24,947,6
16785,6,1,2,0,1,1,1,7,0,37,3226,24,226,3
16786,2,1,2,0,1,0,1,7,0,40,203,24,328,1
16787,6,1,2,0,1,0,1,7,0,54,1335,24,448,1
16788,10,1,1,0,1,0,1,7,0,40,229,24,213,10
16789,1,1,3,0,1,1,2,7,0,46,-71,24,258,2
16790,3,1,3,0,0,1,1,7,0,54,1544,24,82,3
16791,3,1,3,0,1,0,1,7,0,25,30,24,254,2
16792,1,1,3,0,1,0,1,7,0,57,224,24,180,4
16793,10,1,1,0,1,0,1,7,0,25,669,24,367,2
16794,1,0,3,0,1,0,1,7,0,51,1565,24,870,3
16795,10,1,1,0,0,1,2,7,0,43,169,24,172,5
16796,1,1,3,0,0,1,1,7,0,45,1034,24,1820,4
16797,6,0,2,0,1,1,1,7,0,45,757,24,144,3
16798,8,1,3,0,0,1,1,7,0,53,290,24,303,3
16799,2,1,3,0,1,0,1,7,0,47,1430,24,120,11
16800,4,1,1,0,1,0,2,7,0,44,658,24,236,2
16801,4,1,2,0,1,0,1,7,0,42,0,24,149,2
16802,7,2,0,0,1,0,2,7,0,39,434,24,553,6
16803,4,1,1,0,1,0,1,7,0,35,0,24,90,6
16804,2,2,2,0,1,0,1,7,0,33,791,24,268,2
16805,4,1,2,0,1,0,1,7,0,45,1103,24,828,2
16806,2,0,2,0,1,1,1,7,0,27,471,24,136,2
16807,6,1,3,0,1,0,1,7,0,30,0,24,209,2
16808,8,1,3,0,1,0,1,7,0,40,191,24,806,5
16809,1,1,2,0,1,0,1,7,0,57,0,24,725,2
16810,7,1,2,0,0,0,1,7,0,26,199,24,139,6
16811,7,0,2,0,1,0,1,7,1,28,340,24,821,2
16812,1,1,3,0,0,1,1,7,0,54,148,24,42,3
16813,2,2,2,0,0,0,1,7,1,49,305,24,367,2
16814,4,2,2,0,0,0,1,7,0,50,-54,24,513,3
16815,10,1,1,0,1,0,1,7,0,37,0,24,347,5
16816,1,0,3,0,1,0,1,7,0,42,2032,24,1173,4
16817,6,0,2,0,1,0,2,7,0,41,100,24,153,2
16818,2,1,2,0,1,0,1,7,0,43,34,24,96,3
16819,4,1,2,0,0,1,2,7,0,39,-66,24,626,5
16820,3,1,2,0,0,0,1,7,0,33,-122,24,123,5
16821,3,0,3,0,0,1,1,7,0,35,-880,24,77,3
16822,1,0,3,0,0,1,1,7,0,49,2555,24,263,2
16823,3,1,3,0,1,1,1,7,0,37,0,24,226,6
16824,1,0,3,1,0,1,1,7,0,32,62,24,577,3
16825,4,1,2,0,0,0,2,7,0,59,0,24,393,3
16826,7,2,2,0,1,0,1,7,0,32,4612,24,937,4
16827,4,1,2,0,1,0,1,7,0,34,3990,24,633,7
16828,3,1,3,0,0,1,1,7,0,37,1514,24,568,3
16829,7,1,2,0,0,0,1,7,0,47,2,24,237,2
16830,6,1,2,0,0,1,1,7,0,45,434,24,180,19
16831,4,1,1,0,1,0,1,7,0,29,787,24,257,2
16832,7,2,2,0,1,1,2,7,0,41,1838,24,242,4
16833,7,1,2,0,1,0,1,7,0,48,2409,24,533,2
16834,6,0,2,0,0,0,1,7,0,33,61,24,286,4
16835,2,0,3,0,1,0,1,7,0,42,-411,24,212,3
16836,1,1,3,0,1,0,2,7,0,44,0,24,81,2
16837,2,1,2,0,0,0,1,7,0,26,415,24,92,2
16838,1,0,2,0,1,0,1,7,0,25,1272,24,342,2
16839,3,1,3,0,1,0,2,7,0,41,0,24,552,16
16840,6,2,2,0,1,0,1,7,0,52,121,24,241,2
16841,7,1,2,0,1,0,1,7,1,25,0,24,458,9
16842,9,0,3,0,1,0,1,7,1,28,497,24,1602,6
16843,10,1,1,0,1,0,1,7,0,49,0,25,42,3
16844,4,1,0,0,1,0,1,7,0,55,728,25,130,2
16845,1,2,3,0,1,0,1,7,0,43,38,25,197,6
16846,2,1,3,0,1,0,1,7,0,34,0,25,52,3
16847,4,1,2,0,0,1,1,7,0,39,276,25,441,12
16848,1,2,3,0,0,1,1,7,0,48,64,25,263,6
16849,1,1,3,0,0,1,2,7,0,55,149,25,41,6
16850,5,1,1,0,0,1,1,7,0,45,25,25,115,3
16851,0,1,2,0,0,0,2,7,0,59,402,25,69,5
16852,1,1,3,0,1,0,2,7,0,50,619,25,219,2
16853,4,1,2,0,1,0,1,7,0,49,233,25,179,2
16854,2,0,2,1,0,0,1,7,0,35,0,25,72,3
16855,5,1,2,0,0,0,2,7,1,54,1371,25,1492,2
16856,1,2,3,0,0,0,1,7,0,42,20,25,64,2
16857,1,1,3,0,1,0,1,7,0,34,775,25,210,2
16858,4,0,2,0,0,1,1,7,0,27,2074,25,203,2
16859,10,1,2,0,1,0,2,7,0,28,15,25,133,7
16860,4,1,2,0,0,1,1,7,0,49,165,25,682,10
16861,1,2,3,0,0,1,1,7,0,56,55,25,154,2
16862,8,1,2,0,0,1,2,7,0,46,0,25,150,2
16863,3,1,2,0,1,1,1,7,0,31,10,25,13,9
16864,2,0,3,0,1,0,1,7,1,28,1628,25,1422,2
16865,7,1,2,0,0,1,1,7,0,38,311,25,114,12
16866,1,1,3,0,0,0,1,7,0,47,19,25,186,2
16867,1,1,3,0,0,1,2,7,0,59,2365,25,159,4
16868,7,2,2,0,1,1,1,7,0,34,380,25,102,2
16869,3,1,1,0,1,0,1,7,0,38,21,25,65,4
16870,7,1,2,1,1,1,1,7,0,32,-220,25,123,2
16871,2,0,3,0,1,1,1,7,1,27,372,25,728,2
16872,7,0,2,0,1,0,1,7,0,33,310,25,43,7
16873,7,0,2,0,1,0,1,7,0,36,14,25,320,3
16874,1,1,0,0,0,1,1,7,0,56,353,25,171,2
16875,1,1,3,0,0,0,1,7,0,51,-15,25,212,2
16876,2,1,3,0,1,0,1,7,0,30,179,25,111,2
16877,7,1,2,0,1,0,1,7,0,39,2,25,174,10
16878,2,0,3,0,1,0,1,7,0,37,2642,25,591,3
16879,7,0,2,0,1,1,1,7,0,25,156,25,602,5
16880,3,1,3,0,1,0,2,7,0,43,11532,25,58,1
16881,4,0,1,0,1,0,1,7,1,49,566,25,979,2
16882,2,1,2,0,1,1,1,7,0,27,0,25,190,2
16883,3,1,1,0,1,0,1,7,0,39,13930,25,337,2
16884,2,0,2,0,1,0,1,7,0,28,799,25,295,1
16885,4,1,1,0,1,0,1,7,1,53,343,25,616,5
16886,4,0,2,0,0,1,1,7,0,27,137,25,359,1
16887,1,1,3,0,0,1,1,7,0,37,4039,25,106,2
16888,1,0,3,0,1,0,1,7,0,30,5074,25,153,2
16889,2,0,2,0,0,1,1,7,0,32,26,25,110,1
16890,7,1,3,0,1,1,1,7,0,29,-62,25,126,1
16891,7,1,2,0,1,1,1,7,0,25,-282,25,198,1
16892,2,0,2,0,1,1,1,7,0,35,2471,25,136,5
16893,4,1,2,1,1,0,1,7,0,32,-49,25,173,8
16894,7,0,2,0,1,0,1,7,0,35,11,25,294,1
16895,6,2,2,0,1,0,1,7,0,50,556,25,305,1
16896,1,1,3,0,1,1,1,7,0,32,3107,25,310,1
16897,2,0,2,0,0,1,1,7,1,26,941,25,784,1
16898,4,1,1,0,0,1,1,7,0,51,1080,25,110,1
16899,7,0,1,0,1,1,1,7,0,27,140,25,361,1
16900,7,1,2,0,0,1,1,7,1,37,775,25,1000,1
16901,4,0,2,0,0,1,1,7,1,34,1759,25,695,1
16902,6,1,2,0,1,0,1,7,0,34,2,25,137,11
16903,8,1,2,1,1,1,1,7,0,26,254,25,335,1
16904,4,0,2,0,1,0,1,7,0,30,3,25,51,1
16905,6,1,2,0,1,0,1,7,1,33,82,25,735,1
16906,2,1,2,0,1,0,1,7,0,50,59,25,57,5
16907,3,1,3,0,0,0,1,7,0,57,1681,25,159,1
16908,3,1,2,1,0,1,1,7,0,57,-525,25,337,1
16909,10,1,1,1,0,0,1,7,0,38,0,25,267,1
16910,2,0,2,0,1,1,1,7,0,27,41,25,803,1
16911,2,0,2,0,0,1,1,7,0,27,3485,25,282,2
16912,7,0,2,0,0,0,2,7,0,25,368,25,168,1
16913,1,0,3,0,0,0,1,7,0,46,502,25,18,2
16914,2,0,1,0,1,0,1,7,0,44,237,25,54,1
16915,9,1,3,0,1,0,1,7,0,30,4696,25,172,1
16916,4,1,0,0,1,0,1,7,0,34,568,25,256,1
16917,2,1,2,0,0,0,1,7,0,39,355,25,132,1
16918,4,0,2,0,1,0,1,7,0,30,297,25,218,1
16919,4,1,2,0,1,0,1,7,0,31,-723,25,112,2
16920,1,2,3,0,1,0,1,7,1,35,1723,25,862,1
16921,4,0,1,0,1,1,1,7,0,30,3195,25,134,1
16922,1,1,3,0,1,0,1,7,0,31,430,25,137,16
16923,8,0,3,0,0,1,1,7,0,29,162,25,324,1
16924,1,1,3,0,1,0,1,7,0,47,-488,25,65,5
16925,6,0,2,0,0,0,1,7,0,30,-635,25,250,1
16926,1,1,3,0,0,1,1,7,0,53,5261,25,1209,3
16927,1,1,3,0,0,0,1,7,0,29,5698,25,198,1
16928,4,1,1,0,1,0,2,7,0,50,-454,25,241,1
16929,6,2,2,0,1,0,1,7,0,51,74,25,79,2
16930,4,1,1,0,1,0,1,7,0,42,5,25,112,2
16931,1,1,3,0,1,1,1,7,0,35,0,25,86,4
16932,2,1,2,0,1,0,1,7,0,30,-280,25,246,2
16933,6,1,3,0,1,0,1,7,0,32,176,25,50,1
16934,4,1,2,0,0,1,1,7,0,58,144,25,71,2
16935,6,1,2,0,0,1,1,7,0,30,60,25,61,2
16936,1,0,3,0,1,0,1,7,0,28,1466,25,40,1
16937,11,0,3,0,0,0,1,7,0,27,1,25,73,1
16938,1,1,3,0,1,0,1,7,0,42,3841,25,720,2
16939,2,1,3,0,1,0,1,7,0,26,233,25,175,1
16940,5,1,0,0,0,1,1,7,0,55,554,25,234,1
16941,1,0,3,0,1,1,1,7,0,35,48,25,226,1
16942,1,1,3,0,1,0,1,7,0,45,634,25,227,1
16943,2,2,2,0,1,1,1,7,0,49,-54,25,214,1
16944,1,0,3,0,1,0,1,7,0,36,142,25,571,1
16945,3,1,2,0,1,0,2,7,0,41,2959,25,110,1
16946,4,1,2,0,1,0,1,7,0,25,59,25,246,1
16947,1,1,1,0,0,1,1,7,0,33,91,25,113,3
16948,7,0,3,0,1,0,1,7,0,31,10122,25,63,1
16949,4,1,2,0,1,0,1,7,0,43,57,25,188,5
16950,7,1,2,0,0,0,1,7,0,31,395,25,174,3
16951,1,1,3,0,1,0,2,7,0,45,766,25,59,15
16952,4,1,2,0,1,0,1,7,0,45,79,25,98,1
16953,6,0,2,0,0,0,2,7,0,41,0,25,286,2
16954,4,1,1,0,0,0,1,7,0,54,95,25,302,1
16955,4,1,2,0,0,0,1,7,0,34,765,25,238,1
16956,4,1,2,0,1,0,1,7,0,25,2,25,102,2
16957,6,1,0,0,1,0,1,7,0,46,0,25,49,1
16958,6,0,2,0,1,0,1,7,0,36,191,25,18,7
16959,4,1,1,0,0,1,1,7,0,47,830,25,795,1
16960,5,1,1,0,0,0,2,7,1,51,1495,25,1946,4
16961,2,0,2,0,0,1,1,7,0,38,294,25,172,2
16962,3,1,2,0,1,0,1,7,0,40,0,25,560,1
16963,7,1,2,0,0,0,1,7,0,53,1364,25,77,1
16964,4,2,1,0,0,0,1,7,0,32,380,25,48,2
16965,5,1,1,0,0,1,1,7,0,59,-182,25,153,1
16966,4,1,1,0,0,1,2,7,0,29,410,25,297,2
16967,8,2,3,0,0,1,1,7,0,48,103,25,135,1
16968,7,1,2,0,1,0,1,7,0,48,622,25,95,1
16969,10,1,2,0,1,0,2,7,0,53,559,25,182,1
16970,4,1,1,0,1,0,1,7,0,35,305,25,168,2
16971,10,1,3,0,1,1,1,7,0,36,147,25,1269,1
16972,5,1,2,0,0,1,1,7,0,52,5423,25,102,1
16973,5,1,2,0,0,0,1,7,0,58,992,25,46,1
16974,2,2,2,0,0,0,1,7,0,34,675,25,81,2
16975,8,1,3,0,1,0,1,7,0,39,1492,25,1106,1
16976,4,2,1,0,0,1,1,7,0,30,-242,25,124,2
16977,1,2,3,0,0,1,1,7,0,54,2079,25,217,1
16978,4,1,2,0,1,0,1,7,0,29,9,25,236,8
16979,1,0,3,0,1,0,1,7,0,54,3294,25,132,5
16980,1,1,3,0,1,0,1,7,0,37,287,25,94,2
16981,7,2,2,0,0,1,1,7,0,47,-116,25,160,3
16982,10,1,2,0,1,0,1,7,0,37,589,25,335,2
16983,2,1,2,0,1,0,1,7,0,46,-220,25,203,1
16984,4,1,2,0,1,0,1,7,0,42,0,25,184,2
16985,1,1,1,0,1,0,2,7,0,47,2793,25,102,4
16986,8,0,2,0,0,0,1,7,0,32,1259,25,184,2
16987,2,1,3,0,1,0,1,7,0,30,71,25,800,2
16988,4,1,2,0,0,0,1,7,0,40,0,25,96,2
16989,7,0,2,0,0,0,1,7,0,27,139,25,165,3
16990,3,1,2,0,1,1,1,7,0,36,1412,25,226,1
16991,1,2,3,0,0,0,1,7,0,40,205,25,357,1
16992,7,1,2,1,1,0,1,7,0,33,-319,25,142,1
16993,1,1,0,0,1,0,2,7,0,46,802,25,417,1
16994,7,2,2,0,0,0,1,7,0,37,652,25,177,2
16995,6,1,2,0,0,0,1,7,0,32,0,25,209,1
16996,10,1,2,0,0,0,2,7,1,39,1444,25,362,8
16997,6,0,2,0,0,1,1,7,0,25,0,25,49,1
16998,6,1,2,0,1,0,1,7,0,52,473,25,135,2
16999,6,1,2,0,1,0,1,7,0,32,2,25,132,5
17000,2,2,3,0,1,0,1,7,0,30,317,25,67,5
17001,1,1,3,0,1,0,2,7,0,57,4185,25,394,2
17002,1,1,3,0,0,0,1,7,0,36,612,25,153,2
17003,2,0,2,0,0,1,1,7,0,34,318,25,239,5
17004,2,0,2,0,1,0,1,7,0,25,1036,25,337,2
17005,10,1,1,0,0,0,2,7,0,56,871,25,149,1
17006,10,1,2,0,1,1,1,7,0,54,209,25,97,1
17007,5,1,2,0,1,0,1,7,0,59,5706,25,471,2
17008,1,1,3,0,0,0,1,7,0,48,4006,25,51,4
17009,1,2,3,0,1,0,1,7,0,39,1555,25,796,1
17010,4,1,1,0,0,0,2,7,0,55,2490,25,106,3
17011,4,1,2,0,1,1,1,7,0,43,1343,25,211,2
17012,2,1,2,0,1,0,1,7,0,39,-709,25,311,6
17013,10,1,2,0,1,0,1,7,0,47,4397,25,110,1
17014,1,1,2,0,0,0,1,7,0,57,262,25,276,1
17015,10,1,2,0,1,0,2,7,0,39,42,25,120,1
17016,1,1,2,0,1,0,1,7,0,43,1424,25,39,3
17017,7,1,1,0,0,0,1,7,0,46,860,25,80,1
17018,7,1,2,0,1,0,2,7,0,44,483,25,87,1
17019,9,1,3,0,0,0,1,7,0,32,1,25,449,2
17020,4,0,2,0,0,0,1,7,0,30,191,25,66,2
17021,4,0,2,1,1,0,1,7,0,31,-535,25,163,1
17022,7,2,2,0,0,0,1,7,0,36,-194,25,83,2
17023,4,0,2,0,0,0,2,7,0,33,0,25,511,1
17024,6,0,2,0,1,1,1,7,0,33,-300,25,184,1
17025,1,1,3,0,1,0,1,7,0,47,7,25,102,5
17026,1,0,3,0,1,1,1,7,0,28,231,25,568,2
17027,1,1,3,0,1,0,1,7,0,34,1116,25,53,5
17028,2,0,3,0,1,0,1,7,1,35,470,25,743,13
17029,7,0,2,0,0,0,1,7,0,26,0,25,129,3
17030,10,1,2,0,0,0,1,7,0,49,183,25,206,2
17031,9,1,1,0,1,0,1,7,1,51,1162,25,2015,1
17032,7,0,2,0,0,0,1,7,0,29,-251,25,98,1
17033,1,2,2,0,0,1,2,7,0,57,23,25,330,1
17034,2,0,2,0,0,1,2,7,0,27,1359,25,199,1
17035,2,1,2,0,1,0,2,7,0,54,1331,25,657,2
17036,7,0,2,0,0,1,1,7,0,27,0,25,261,3
17037,2,0,0,0,0,1,1,7,0,37,334,25,442,12
17038,2,0,2,0,1,0,1,7,0,30,1625,25,90,3
17039,3,0,2,0,1,0,1,7,0,29,158,25,241,2
17040,4,1,1,0,0,0,1,7,0,34,654,25,152,1
17041,3,1,3,1,0,1,1,7,0,26,144,25,730,1
17042,4,1,2,0,0,1,1,7,0,40,60,25,36,1
17043,10,1,1,0,0,1,1,7,0,54,3304,25,90,7
17044,7,1,2,0,0,1,1,7,0,28,633,25,95,1
17045,1,1,3,0,0,1,2,7,0,40,-7,25,697,1
17046,1,1,3,0,1,1,1,7,0,36,1988,25,102,2
17047,4,2,2,0,0,0,1,7,0,33,0,25,374,2
17048,5,1,2,0,0,1,1,7,0,59,377,25,468,4
17049,2,1,2,0,1,0,1,7,0,34,0,25,141,3
17050,5,1,1,0,1,0,2,7,0,53,759,25,702,5
17051,8,1,2,0,1,0,1,7,0,55,2387,25,155,4
17052,1,2,3,0,1,0,1,7,0,51,323,25,356,9
17053,2,0,2,0,0,0,1,7,0,30,1626,25,566,3
17054,1,2,3,0,1,0,1,7,0,57,909,25,147,2
17055,1,1,3,0,1,0,1,7,0,51,656,25,268,2
17056,3,1,2,0,1,0,1,7,0,51,2156,25,84,3
17057,6,1,2,0,0,1,1,7,0,35,786,25,322,1
17058,7,2,2,0,0,0,1,7,0,42,108,25,360,13
17059,6,2,2,0,1,1,2,7,0,39,2903,25,259,2
17060,1,0,3,0,1,1,1,7,1,30,2,25,1031,8
17061,10,2,1,1,0,1,1,7,0,59,0,25,1368,2
17062,4,1,2,0,0,0,1,7,0,25,-102,25,466,1
17063,2,1,2,0,0,1,1,7,0,51,18,25,363,6
17064,7,0,2,1,0,1,1,7,0,31,-21,25,507,1
17065,6,1,2,0,1,0,1,7,0,41,1672,25,148,1
17066,2,1,3,0,1,0,1,7,0,31,0,25,266,6
17067,1,1,3,0,1,0,1,7,0,27,159,25,295,2
17068,4,1,2,0,1,1,1,7,0,27,5505,25,134,1
17069,7,2,2,0,0,0,1,7,0,52,2455,25,289,1
17070,6,1,2,0,1,0,1,7,0,38,689,25,270,1
17071,6,0,3,0,1,0,1,7,0,30,33,25,396,1
17072,2,0,3,0,1,0,1,7,0,44,3432,25,72,30
17073,2,0,2,0,1,0,1,7,0,32,4069,25,273,1
17074,8,1,3,0,1,1,1,7,0,44,233,25,161,7
17075,4,1,2,0,0,0,1,7,0,41,113,25,92,15
17076,2,2,2,0,1,0,1,7,0,34,1301,25,124,2
17077,3,0,2,0,0,0,1,7,0,36,475,25,141,3
17078,2,1,2,0,1,1,1,7,0,44,111,25,356,3
17079,4,1,1,0,1,0,1,7,0,30,-68,25,394,2
17080,4,1,1,0,1,0,1,7,0,32,104,25,211,3
17081,10,0,2,0,1,0,1,7,0,31,0,25,293,4
17082,7,0,2,0,0,1,1,7,0,32,441,25,135,2
17083,4,0,1,0,1,0,1,7,1,42,1628,25,590,8
17084,6,2,2,0,1,0,2,7,0,50,797,25,72,8
17085,1,1,3,0,0,0,1,7,0,56,6475,25,200,3
17086,10,1,1,0,1,1,1,7,0,42,1523,25,587,5
17087,1,1,2,0,1,0,1,7,1,54,1134,25,1330,3
17088,1,0,2,0,1,0,1,7,0,28,265,25,194,2
17089,4,1,1,0,1,0,1,7,0,49,1644,25,238,4
17090,4,1,1,0,1,0,1,7,0,41,1018,25,171,1
17091,4,1,2,0,1,0,1,7,0,25,-23,25,936,1
17092,4,1,0,0,0,1,1,7,0,41,0,25,210,4
17093,7,1,2,0,1,0,1,7,0,32,0,25,83,10
17094,4,1,1,0,1,1,1,7,1,51,0,25,946,3
17095,1,1,3,0,1,1,1,7,0,36,909,25,250,3
17096,7,1,2,0,1,1,1,7,0,32,194,25,150,2
17097,2,0,2,0,1,0,1,7,0,27,15,25,67,3
17098,6,1,2,0,1,0,1,7,0,27,158,25,124,2
17099,6,2,2,0,1,0,1,7,0,49,560,25,85,3
17100,1,2,2,0,0,0,1,7,0,42,284,25,1173,4
17101,6,2,2,0,1,1,1,7,0,40,274,25,53,4
17102,4,1,1,0,0,1,2,7,0,46,-160,25,93,11
17103,4,0,1,0,0,1,1,7,0,45,92,25,99,7
17104,5,2,1,0,0,1,1,7,1,57,63,25,1448,17
17105,4,1,1,0,0,1,2,7,0,31,3,25,143,3
17106,7,1,2,0,0,0,1,7,0,28,7,25,50,3
17107,6,1,2,0,1,0,1,7,0,36,670,25,126,3
17108,7,1,2,0,1,0,1,7,0,45,88,25,87,4
17109,4,1,1,0,1,0,1,7,0,36,345,25,400,2
17110,1,1,3,0,1,0,2,7,1,30,1221,25,279,4
17111,4,0,2,0,0,0,1,7,0,34,-603,25,164,4
